product,subproduct,parameter,site,rows
FilterBased,ChemSpecPM25,Rubidium PM2.5,ILHA,178
FilterBased,ChemSpecPM25,Strontium PM2.5,ILHA,178
FilterBased,ChemSpecPM25,Cadmium PM2.5,ILHA,178
FilterBased,ChemSpecPM25,Selenium PM2.5,ILHA,178
FilterBased,ChemSpecPM25,Tin PM2.5,ILHA,178
FilterBased,ChemSpecPM25,BC PM2.5,ILHA,178
FilterBased,ChemSpecPM25,EC PM2.5,ILHA,178
FilterBased,ChemSpecPM25,OC PM2.5,ILHA,178
FilterBased,ChemSpecPM25,OM PM2.5,ILHA,148
FilterBased,ChemSpecPM25,Nitrite Ion PM2.5,ILHA,141
FilterBased,ChemSpecPM25,Equivalent BC PM2.5,ILHA,41
FilterBased,ChemSpecPM25,Phosphate Ion PM2.5,ILHA,20
FilterBased,ChemSpecPM25,Bromide Ion PM2.5,ILHA,4
FilterBased,ChemSpecPM25,Filter PM2.5 mass,ILNZ,343
FilterBased,ChemSpecPM25,Selenium PM2.5,ILNZ,327
FilterBased,ChemSpecPM25,Potassium Ion PM2.5,ILNZ,309
FilterBased,ChemSpecPM25,Ammonium Ion PM2.5,ILNZ,308
FilterBased,ChemSpecPM25,Sulfate Ion PM2.5,ILNZ,305
FilterBased,ChemSpecPM25,Magnesium Ion PM2.5,ILNZ,303
FilterBased,ChemSpecPM25,Sodium Ion PM2.5,ILNZ,298
FilterBased,ChemSpecPM25,Nitrate Ion PM2.5,ILNZ,293
FilterBased,ChemSpecPM25,Calcium Ion PM2.5,ILNZ,288
FilterBased,ChemSpecPM25,BC PM2.5,ILNZ,279
FilterBased,ChemSpecPM25,Magnesium PM2.5,ILNZ,276
FilterBased,ChemSpecPM25,Aluminum PM2.5,ILNZ,276
FilterBased,ChemSpecPM25,Titanium PM2.5,ILNZ,276
FilterBased,ChemSpecPM25,Vanadium PM2.5,ILNZ,276
FilterBased,ChemSpecPM25,Chromium PM2.5,ILNZ,276
FilterBased,ChemSpecPM25,Manganese PM2.5,ILNZ,276
FilterBased,ChemSpecPM25,Iron PM2.5,ILNZ,276
FilterBased,ChemSpecPM25,Cobalt PM2.5,ILNZ,276
FilterBased,ChemSpecPM25,Nickel PM2.5,ILNZ,276
FilterBased,ChemSpecPM25,Copper PM2.5,ILNZ,276
FilterBased,ChemSpecPM25,Zinc PM2.5,ILNZ,276
FilterBased,ChemSpecPM25,Arsenic PM2.5,ILNZ,276
FilterBased,ChemSpecPM25,Cadmium PM2.5,ILNZ,276
FilterBased,ChemSpecPM25,Antimony PM2.5,ILNZ,276
FilterBased,ChemSpecPM25,Cerium PM2.5,ILNZ,276
FilterBased,ChemSpecPM25,Lead PM2.5,ILNZ,276
FilterBased,ChemSpecPM25,EC PM2.5,ILNZ,227
FilterBased,ChemSpecPM25,OC PM2.5,ILNZ,227
FilterBased,ChemSpecPM25,Sodium PM2.5,ILNZ,225
FilterBased,ChemSpecPM25,Silicon PM2.5,ILNZ,225
FilterBased,ChemSpecPM25,Sulfur PM2.5,ILNZ,225
FilterBased,ChemSpecPM25,Chlorine PM2.5,ILNZ,225
FilterBased,ChemSpecPM25,Potassium PM2.5,ILNZ,225
FilterBased,ChemSpecPM25,Calcium PM2.5,ILNZ,225
FilterBased,ChemSpecPM25,Rubidium PM2.5,ILNZ,225
FilterBased,ChemSpecPM25,Strontium PM2.5,ILNZ,225
FilterBased,ChemSpecPM25,Tin PM2.5,ILNZ,225
FilterBased,ChemSpecPM25,Nitrite Ion PM2.5,ILNZ,211
FilterBased,ChemSpecPM25,OM PM2.5,ILNZ,189
FilterBased,ChemSpecPM25,Equivalent BC PM2.5,ILNZ,145
FilterBased,ChemSpecPM25,Phosphate Ion PM2.5,ILNZ,107
FilterBased,ChemSpecPM25,Bromide Ion PM2.5,ILNZ,59
FilterBased,ChemSpecPM25,Lithium PM2.5,ILNZ,51
FilterBased,ChemSpecPM25,Phosphorus PM2.5,ILNZ,51
FilterBased,ChemSpecPM25,Barium PM2.5,ILNZ,51
FilterBased,ChemSpecPM25,Nitrate Ion PM2.5,INDH,161
FilterBased,ChemSpecPM25,Sulfate Ion PM2.5,INDH,129
FilterBased,ChemSpecPM25,Filter PM2.5 mass,INDH,110
FilterBased,ChemSpecPM25,EC PM2.5,INDH,110
FilterBased,ChemSpecPM25,OC PM2.5,INDH,110
FilterBased,ChemSpecPM25,BC PM2.5,INDH,109
FilterBased,ChemSpecPM25,OM PM2.5,INDH,103
FilterBased,ChemSpecPM25,Ammonium Ion PM2.5,INDH,101
FilterBased,ChemSpecPM25,Potassium Ion PM2.5,INDH,95
FilterBased,ChemSpecPM25,Calcium Ion PM2.5,INDH,94
FilterBased,ChemSpecPM25,Sodium PM2.5,INDH,91
FilterBased,ChemSpecPM25,Aluminum PM2.5,INDH,91
FilterBased,ChemSpecPM25,Silicon PM2.5,INDH,91
FilterBased,ChemSpecPM25,Sulfur PM2.5,INDH,91
FilterBased,ChemSpecPM25,Chlorine PM2.5,INDH,91
FilterBased,ChemSpecPM25,Potassium PM2.5,INDH,91
FilterBased,ChemSpecPM25,Calcium PM2.5,INDH,91
FilterBased,ChemSpecPM25,Titanium PM2.5,INDH,91
FilterBased,ChemSpecPM25,Vanadium PM2.5,INDH,91
FilterBased,ChemSpecPM25,Iron PM2.5,INDH,91
FilterBased,ChemSpecPM25,Zinc PM2.5,INDH,91
FilterBased,ChemSpecPM25,Cerium PM2.5,INDH,91
FilterBased,ChemSpecPM25,Lead PM2.5,INDH,91
FilterBased,ChemSpecPM25,Arsenic PM2.5,INDH,91
FilterBased,ChemSpecPM25,Cobalt PM2.5,INDH,91
FilterBased,ChemSpecPM25,Chromium PM2.5,INDH,91
FilterBased,ChemSpecPM25,Copper PM2.5,INDH,91
FilterBased,ChemSpecPM25,Magnesium PM2.5,INDH,91
FilterBased,ChemSpecPM25,Manganese PM2.5,INDH,91
FilterBased,ChemSpecPM25,Nickel PM2.5,INDH,91
FilterBased,ChemSpecPM25,Antimony PM2.5,INDH,91
FilterBased,ChemSpecPM25,Rubidium PM2.5,INDH,91
FilterBased,ChemSpecPM25,Strontium PM2.5,INDH,91
FilterBased,ChemSpecPM25,Cadmium PM2.5,INDH,91
FilterBased,ChemSpecPM25,Selenium PM2.5,INDH,91
FilterBased,ChemSpecPM25,Tin PM2.5,INDH,91
FilterBased,ChemSpecPM25,Sodium Ion PM2.5,INDH,85
FilterBased,ChemSpecPM25,Magnesium Ion PM2.5,INDH,78
FilterBased,ChemSpecPM25,Nitrite Ion PM2.5,INDH,65
FilterBased,ChemSpecPM25,Bromide Ion PM2.5,INDH,8
FilterBased,ChemSpecPM25,Phosphate Ion PM2.5,INDH,1
FilterBased,ChemSpecPM25,Nitrate Ion PM2.5,INJA,61
FilterBased,ChemSpecPM25,Sulfate Ion PM2.5,INJA,60
FilterBased,ChemSpecPM25,Ammonium Ion PM2.5,INJA,54
FilterBased,ChemSpecPM25,Potassium Ion PM2.5,INJA,53
FilterBased,ChemSpecPM25,Calcium Ion PM2.5,INJA,52
FilterBased,ChemSpecPM25,Magnesium Ion PM2.5,INJA,51
FilterBased,ChemSpecPM25,Filter PM2.5 mass,INJA,47
FilterBased,ChemSpecPM25,BC PM2.5,INJA,47
FilterBased,ChemSpecPM25,EC PM2.5,INJA,47
FilterBased,ChemSpecPM25,OC PM2.5,INJA,47
FilterBased,ChemSpecPM25,OM PM2.5,INJA,47
FilterBased,ChemSpecPM25,Sodium Ion PM2.5,INJA,46
FilterBased,ChemSpecPM25,Sodium PM2.5,INJA,41
FilterBased,ChemSpecPM25,Aluminum PM2.5,INJA,41
FilterBased,ChemSpecPM25,Silicon PM2.5,INJA,41
FilterBased,ChemSpecPM25,Sulfur PM2.5,INJA,41
FilterBased,ChemSpecPM25,Chlorine PM2.5,INJA,41
FilterBased,ChemSpecPM25,Potassium PM2.5,INJA,41
FilterBased,ChemSpecPM25,Calcium PM2.5,INJA,41
FilterBased,ChemSpecPM25,Titanium PM2.5,INJA,41
FilterBased,ChemSpecPM25,Vanadium PM2.5,INJA,41
FilterBased,ChemSpecPM25,Iron PM2.5,INJA,41
FilterBased,ChemSpecPM25,Zinc PM2.5,INJA,41
FilterBased,ChemSpecPM25,Cerium PM2.5,INJA,41
FilterBased,ChemSpecPM25,Lead PM2.5,INJA,41
FilterBased,ChemSpecPM25,Arsenic PM2.5,INJA,41
FilterBased,ChemSpecPM25,Cobalt PM2.5,INJA,41
FilterBased,ChemSpecPM25,Chromium PM2.5,INJA,41
FilterBased,ChemSpecPM25,Copper PM2.5,INJA,41
FilterBased,ChemSpecPM25,Magnesium PM2.5,INJA,41
FilterBased,ChemSpecPM25,Manganese PM2.5,INJA,41
FilterBased,ChemSpecPM25,Nickel PM2.5,INJA,41
FilterBased,ChemSpecPM25,Antimony PM2.5,INJA,41
FilterBased,ChemSpecPM25,Rubidium PM2.5,INJA,41
FilterBased,ChemSpecPM25,Strontium PM2.5,INJA,41
FilterBased,ChemSpecPM25,Cadmium PM2.5,INJA,41
FilterBased,ChemSpecPM25,Selenium PM2.5,INJA,41
FilterBased,ChemSpecPM25,Tin PM2.5,INJA,41
FilterBased,ChemSpecPM25,Nitrite Ion PM2.5,INJA,20
FilterBased,ChemSpecPM25,Phosphate Ion PM2.5,INJA,1
FilterBased,ChemSpecPM25,Filter PM2.5 mass,INKA,65
FilterBased,ChemSpecPM25,Selenium PM2.5,INKA,64
FilterBased,ChemSpecPM25,Nitrate Ion PM2.5,INKA,40
FilterBased,ChemSpecPM25,Sulfate Ion PM2.5,INKA,40
FilterBased,ChemSpecPM25,Ammonium Ion PM2.5,INKA,40
FilterBased,ChemSpecPM25,Potassium Ion PM2.5,INKA,40
FilterBased,ChemSpecPM25,Equivalent BC PM2.5,INKA,40
FilterBased,ChemSpecPM25,Sodium Ion PM2.5,INKA,39
FilterBased,ChemSpecPM25,Calcium Ion PM2.5,INKA,39
FilterBased,ChemSpecPM25,Magnesium PM2.5,INKA,39
FilterBased,ChemSpecPM25,Aluminum PM2.5,INKA,39
FilterBased,ChemSpecPM25,Titanium PM2.5,INKA,39
FilterBased,ChemSpecPM25,Vanadium PM2.5,INKA,39
FilterBased,ChemSpecPM25,Chromium PM2.5,INKA,39
FilterBased,ChemSpecPM25,Manganese PM2.5,INKA,39
FilterBased,ChemSpecPM25,Iron PM2.5,INKA,39
FilterBased,ChemSpecPM25,Cobalt PM2.5,INKA,39
FilterBased,ChemSpecPM25,Nickel PM2.5,INKA,39
FilterBased,ChemSpecPM25,Copper PM2.5,INKA,39
FilterBased,ChemSpecPM25,Zinc PM2.5,INKA,39
FilterBased,ChemSpecPM25,Arsenic PM2.5,INKA,39
FilterBased,ChemSpecPM25,Cadmium PM2.5,INKA,39
FilterBased,ChemSpecPM25,Antimony PM2.5,INKA,39
FilterBased,ChemSpecPM25,Cerium PM2.5,INKA,39
FilterBased,ChemSpecPM25,Lead PM2.5,INKA,39
FilterBased,ChemSpecPM25,BC PM2.5,INKA,38
FilterBased,ChemSpecPM25,Magnesium Ion PM2.5,INKA,37
FilterBased,ChemSpecPM25,Nitrite Ion PM2.5,INKA,32
FilterBased,ChemSpecPM25,Bromide Ion PM2.5,INKA,25
FilterBased,ChemSpecPM25,Phosphate Ion PM2.5,INKA,25
FilterBased,ChemSpecPM25,Lithium PM2.5,INKA,25
FilterBased,ChemSpecPM25,Phosphorus PM2.5,INKA,25
FilterBased,ChemSpecPM25,Barium PM2.5,INKA,25
FilterBased,ChemSpecPM25,EC PM2.5,INKA,15
FilterBased,ChemSpecPM25,OC PM2.5,INKA,15
FilterBased,ChemSpecPM25,OM PM2.5,INKA,15
FilterBased,ChemSpecPM25,Sodium PM2.5,INKA,14
FilterBased,ChemSpecPM25,Silicon PM2.5,INKA,14
FilterBased,ChemSpecPM25,Sulfur PM2.5,INKA,14
FilterBased,ChemSpecPM25,Chlorine PM2.5,INKA,14
FilterBased,ChemSpecPM25,Potassium PM2.5,INKA,14
FilterBased,ChemSpecPM25,Calcium PM2.5,INKA,14
FilterBased,ChemSpecPM25,Rubidium PM2.5,INKA,14
FilterBased,ChemSpecPM25,Strontium PM2.5,INKA,14
FilterBased,ChemSpecPM25,Tin PM2.5,INKA,14
FilterBased,ChemSpecPM25,Filter PM2.5 mass,KRSE,90
FilterBased,ChemSpecPM25,Ammonium Ion PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Potassium Ion PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Sodium PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Aluminum PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Silicon PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Sulfur PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Chlorine PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Potassium PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Calcium PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Titanium PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Vanadium PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Iron PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Zinc PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Cerium PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Lead PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Arsenic PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Cobalt PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Chromium PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Copper PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Magnesium PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Manganese PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Nickel PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Antimony PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Rubidium PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Strontium PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Cadmium PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Selenium PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Tin PM2.5,KRSE,83
FilterBased,ChemSpecPM25,BC PM2.5,KRSE,83
FilterBased,ChemSpecPM25,EC PM2.5,KRSE,83
FilterBased,ChemSpecPM25,OC PM2.5,KRSE,83
FilterBased,ChemSpecPM25,OM PM2.5,KRSE,83
FilterBased,ChemSpecPM25,Calcium Ion PM2.5,KRSE,79
FilterBased,ChemSpecPM25,Sodium Ion PM2.5,KRSE,78
FilterBased,ChemSpecPM25,Sulfate Ion PM2.5,KRSE,76
FilterBased,ChemSpecPM25,Nitrate Ion PM2.5,KRSE,71
FilterBased,ChemSpecPM25,Magnesium Ion PM2.5,KRSE,70
FilterBased,ChemSpecPM25,Nitrite Ion PM2.5,KRSE,58
FilterBased,ChemSpecPM25,Equivalent BC PM2.5,KRSE,46
FilterBased,ChemSpecPM25,Phosphate Ion PM2.5,KRSE,10
FilterBased,ChemSpecPM25,Ammonium Ion PM2.5,KRUL,146
FilterBased,ChemSpecPM25,Sulfate Ion PM2.5,KRUL,144
FilterBased,ChemSpecPM25,Sodium Ion PM2.5,KRUL,144
FilterBased,ChemSpecPM25,Nitrate Ion PM2.5,KRUL,143
FilterBased,ChemSpecPM25,Potassium Ion PM2.5,KRUL,141
FilterBased,ChemSpecPM25,Filter PM2.5 mass,KRUL,132
FilterBased,ChemSpecPM25,Calcium Ion PM2.5,KRUL,127
FilterBased,ChemSpecPM25,Magnesium Ion PM2.5,KRUL,126
FilterBased,ChemSpecPM25,BC PM2.5,KRUL,119
FilterBased,ChemSpecPM25,EC PM2.5,KRUL,119
FilterBased,ChemSpecPM25,OC PM2.5,KRUL,119
FilterBased,ChemSpecPM25,Sodium PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Aluminum PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Silicon PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Sulfur PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Chlorine PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Potassium PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Calcium PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Titanium PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Vanadium PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Iron PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Zinc PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Cerium PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Lead PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Arsenic PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Cobalt PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Chromium PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Copper PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Magnesium PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Manganese PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Nickel PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Antimony PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Rubidium PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Strontium PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Cadmium PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Selenium PM2.5,KRUL,118
FilterBased,ChemSpecPM25,Tin PM2.5,KRUL,118
FilterBased,ChemSpecPM25,OM PM2.5,KRUL,107
FilterBased,ChemSpecPM25,Nitrite Ion PM2.5,KRUL,95
FilterBased,ChemSpecPM25,Equivalent BC PM2.5,KRUL,22
FilterBased,ChemSpecPM25,Phosphate Ion PM2.5,KRUL,15
FilterBased,ChemSpecPM25,Bromide Ion PM2.5,KRUL,3
FilterBased,ChemSpecPM25,Filter PM2.5 mass,MXMC,59
FilterBased,ChemSpecPM25,Nitrate Ion PM2.5,MXMC,56
FilterBased,ChemSpecPM25,Sodium Ion PM2.5,MXMC,56
FilterBased,ChemSpecPM25,Ammonium Ion PM2.5,MXMC,56
FilterBased,ChemSpecPM25,Potassium Ion PM2.5,MXMC,56
FilterBased,ChemSpecPM25,Sulfate Ion PM2.5,MXMC,55
FilterBased,ChemSpecPM25,Sodium PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Aluminum PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Silicon PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Sulfur PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Chlorine PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Potassium PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Calcium PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Titanium PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Vanadium PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Iron PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Zinc PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Cerium PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Lead PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Arsenic PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Cobalt PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Chromium PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Copper PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Magnesium PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Manganese PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Nickel PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Antimony PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Rubidium PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Strontium PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Cadmium PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Selenium PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Tin PM2.5,MXMC,53
FilterBased,ChemSpecPM25,BC PM2.5,MXMC,53
FilterBased,ChemSpecPM25,EC PM2.5,MXMC,53
FilterBased,ChemSpecPM25,OC PM2.5,MXMC,53
FilterBased,ChemSpecPM25,OM PM2.5,MXMC,53
FilterBased,ChemSpecPM25,Calcium Ion PM2.5,MXMC,50
FilterBased,ChemSpecPM25,Magnesium Ion PM2.5,MXMC,46
FilterBased,ChemSpecPM25,Nitrite Ion PM2.5,MXMC,41
FilterBased,ChemSpecPM25,Equivalent BC PM2.5,MXMC,23
FilterBased,ChemSpecPM25,Phosphate Ion PM2.5,MXMC,13
FilterBased,ChemSpecPM25,Bromide Ion PM2.5,MXMC,3
FilterBased,ChemSpecPM25,Filter PM2.5 mass,NGIL,88
FilterBased,ChemSpecPM25,Selenium PM2.5,NGIL,71
FilterBased,ChemSpecPM25,Sodium Ion PM2.5,NGIL,60
FilterBased,ChemSpecPM25,Ammonium Ion PM2.5,NGIL,60
FilterBased,ChemSpecPM25,Potassium Ion PM2.5,NGIL,60
FilterBased,ChemSpecPM25,Magnesium Ion PM2.5,NGIL,60
FilterBased,ChemSpecPM25,Calcium Ion PM2.5,NGIL,60
FilterBased,ChemSpecPM25,Sulfate Ion PM2.5,NGIL,56
FilterBased,ChemSpecPM25,Magnesium PM2.5,NGIL,56
FilterBased,ChemSpecPM25,Aluminum PM2.5,NGIL,56
FilterBased,ChemSpecPM25,Titanium PM2.5,NGIL,56
FilterBased,ChemSpecPM25,Vanadium PM2.5,NGIL,56
FilterBased,ChemSpecPM25,Chromium PM2.5,NGIL,56
FilterBased,ChemSpecPM25,Manganese PM2.5,NGIL,56
FilterBased,ChemSpecPM25,Iron PM2.5,NGIL,56
FilterBased,ChemSpecPM25,Cobalt PM2.5,NGIL,56
FilterBased,ChemSpecPM25,Nickel PM2.5,NGIL,56
FilterBased,ChemSpecPM25,Copper PM2.5,NGIL,56
FilterBased,ChemSpecPM25,Zinc PM2.5,NGIL,56
FilterBased,ChemSpecPM25,Arsenic PM2.5,NGIL,56
FilterBased,ChemSpecPM25,Cadmium PM2.5,NGIL,56
FilterBased,ChemSpecPM25,Antimony PM2.5,NGIL,56
FilterBased,ChemSpecPM25,Cerium PM2.5,NGIL,56
FilterBased,ChemSpecPM25,Lead PM2.5,NGIL,56
FilterBased,ChemSpecPM25,Equivalent BC PM2.5,NGIL,55
FilterBased,ChemSpecPM25,BC PM2.5,NGIL,55
FilterBased,ChemSpecPM25,Nitrate Ion PM2.5,NGIL,52
FilterBased,ChemSpecPM25,EC PM2.5,NGIL,45
FilterBased,ChemSpecPM25,OC PM2.5,NGIL,45
FilterBased,ChemSpecPM25,OM PM2.5,NGIL,45
FilterBased,ChemSpecPM25,Nitrite Ion PM2.5,NGIL,41
FilterBased,ChemSpecPM25,Sodium PM2.5,NGIL,41
FilterBased,ChemSpecPM25,Silicon PM2.5,NGIL,41
FilterBased,ChemSpecPM25,Sulfur PM2.5,NGIL,41
FilterBased,ChemSpecPM25,Chlorine PM2.5,NGIL,41
FilterBased,ChemSpecPM25,Potassium PM2.5,NGIL,41
FilterBased,ChemSpecPM25,Calcium PM2.5,NGIL,41
FilterBased,ChemSpecPM25,Rubidium PM2.5,NGIL,41
FilterBased,ChemSpecPM25,Strontium PM2.5,NGIL,41
FilterBased,ChemSpecPM25,Tin PM2.5,NGIL,41
FilterBased,ChemSpecPM25,Bromide Ion PM2.5,NGIL,15
FilterBased,ChemSpecPM25,Phosphate Ion PM2.5,NGIL,15
FilterBased,ChemSpecPM25,Lithium PM2.5,NGIL,15
FilterBased,ChemSpecPM25,Phosphorus PM2.5,NGIL,15
FilterBased,ChemSpecPM25,Barium PM2.5,NGIL,15
FilterBased,ChemSpecPM25,Filter PM2.5 mass,PHMO,24
FilterBased,ChemSpecPM25,Selenium PM2.5,PHMO,24
FilterBased,ChemSpecPM25,Nitrite Ion PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Bromide Ion PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Nitrate Ion PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Phosphate Ion PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Sulfate Ion PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Sodium Ion PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Ammonium Ion PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Potassium Ion PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Magnesium Ion PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Calcium Ion PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Lithium PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Magnesium PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Aluminum PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Phosphorus PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Titanium PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Vanadium PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Chromium PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Manganese PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Iron PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Cobalt PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Nickel PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Copper PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Zinc PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Arsenic PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Cadmium PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Antimony PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Barium PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Cerium PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Lead PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Equivalent BC PM2.5,PHMO,12
FilterBased,ChemSpecPM25,BC PM2.5,PHMO,12
FilterBased,ChemSpecPM25,Filter PM2.5 mass,PRFJ,55
FilterBased,ChemSpecPM25,Sodium Ion PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Ammonium Ion PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Magnesium Ion PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Calcium Ion PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Sodium PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Aluminum PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Silicon PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Sulfur PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Chlorine PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Potassium PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Calcium PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Titanium PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Vanadium PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Iron PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Zinc PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Cerium PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Lead PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Arsenic PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Cobalt PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Chromium PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Copper PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Magnesium PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Manganese PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Nickel PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Antimony PM2.5,PRFJ,55
FilterBased,ChemSpecPM25,Rubidium PM2.5,PRFJ,55
